,Fecha,Demanda Energia SIN kWh,Generación kWh,Demanda No Atendida kWh,Exportaciones kWh,Importaciones kWh,Población,Temp_BOGOTA,Temp_ANTIOQUIA,Temp_VALLE DEL CAUCA,Temp_ATLANTICO,Temp_BOLIVAR,Temp_CUNDINAMARCA,Temp_NORTE DE SANTANDER,Temp_SANTANDER,Temp_CESAR,Temp_META
0,2007-01-01,109866187.38999997,113351169.38999997,14410.0,3499392.0,,42658630,13.458333333333334,20.04626168224299,23.50068965517241,27.48333333333333,28.254166666666663,15.136742424242424,21.241666666666667,19.148125,24.79375,26.7625
1,2007-01-02,132310955.46000019,135395365.12000018,5910.0,3299095.66,208776.0,42658630,13.854166666666666,20.14485981308411,23.59103448275862,27.59583333333333,28.347826086956523,15.391472868217054,21.127142857142857,18.43229813664596,25.54042553191489,27.48333333333333
2,2007-01-03,138819727.5400001,142104781.9500001,10070.0,3295124.4099999997,,42658630,13.858333333333334,20.35528846153846,23.532167832167836,27.34583333333333,27.854166666666668,15.301960784313726,20.230555555555554,18.647798742138363,25.19787234042553,26.754166666666663
3,2007-01-04,140569251.76000008,143911822.24000007,19150.0,3361720.48,,42658630,14.1375,19.36519607843137,22.78333333333333,27.125,27.383333333333336,15.016988416988417,20.41142857142857,19.04,24.76595744680851,26.9875
4,2007-01-05,141068726.0300002,144217966.1000002,161380.0,3310620.07,,42658630,14.169565217391304,19.649275362318843,23.177777777777777,26.595652173913045,27.7625,15.87109375,20.475,19.773856209150328,24.429166666666664,26.429166666666664
5,2007-01-06,134515115.6799999,137727081.6799999,14050.0,3226016.0,,42658630,14.695454545454544,19.953271028037385,23.44344827586207,26.4625,27.241666666666664,16.010266159695817,20.37777777777778,18.91375,24.380434782608692,27.229166666666668
6,2007-01-07,120763115.2100001,124102201.2100001,13970.0,3353056.0,,42658630,14.445833333333333,19.74626168224299,23.164335664335663,26.304166666666664,26.8375,15.18030303030303,19.57361111111111,18.88607594936709,24.089583333333334,26.633333333333336
7,2007-01-08,120386421.37000008,123698521.47000007,3480.0,3315580.1,,42658630,13.47391304347826,19.851578947368424,22.938167938931297,26.066666666666663,25.03333333333333,15.262139917695473,19.31449275362319,17.77983193277311,23.55909090909091,26.3625
8,2007-01-09,139574964.32999998,142676780.41,227240.0,3329056.0799999996,,42658630,14.358333333333334,18.83934426229508,22.574436090225564,25.9375,26.204761904761902,15.012955465587044,19.3,18.39337748344371,23.90416666666667,27.072222222222223
9,2007-01-10,141793312.03999996,144463150.47999996,508640.0,3316286.44,137808.0,42658630,14.55,19.649214659685864,23.135915492957743,26.0875,28.05714285714286,15.35114503816794,20.0,18.52420382165605,24.322916666666668,28.266666666666666
10,2007-01-11,142821413.73000002,145748640.45000002,193510.0,3312256.72,191520.0,42658630,14.5375,19.94,23.786567164179104,26.08235294117647,27.50177032357739,15.424324324324324,20.36338028169014,18.738064516129032,25.29148936170213,29.92777777777778
11,2007-01-12,144461148.96000004,147526331.07000005,47970.0,3290272.1100000003,177120.0,42658630,15.6625,20.5,23.994927536231884,26.431818181818183,27.50177032357739,16.220392156862744,17.864912280701752,16.88030303030303,24.89583333333333,29.0375
12,2007-01-13,137988520.01000008,141105898.01000008,212510.0,3329888.0,,42658630,14.733333333333333,20.426455026455027,23.189705882352943,25.9375,27.50177032357739,15.773764258555133,17.18695652173913,18.80258064516129,25.11777777777778,26.242105263157896
13,2007-01-14,123170907.60000007,126356641.60000007,162650.0,3348384.0,,42658630,15.4,20.474193548387092,22.985950413223144,25.77777777777778,27.50177032357739,16.406513409961686,16.88095238095238,18.793589743589745,24.69777777777778,28.38095238095238
14,2007-01-15,144004490.76000002,148012275.92000002,12940.0,4020725.16,,42658630,15.666666666666666,21.08410256410256,24.138571428571428,25.66875,27.50177032357739,16.605882352941176,16.712500000000002,18.93486842105263,24.867391304347827,27.675
15,2007-01-16,146433121.60000002,151552531.38000003,38870.0,5158279.78,,42658630,14.575,20.03880597014925,23.872535211267607,25.44761904761905,27.50177032357739,15.957370517928288,17.495652173913044,18.786821705426355,24.68478260869565,28.836842105263155
16,2007-01-17,145848054.49,150980050.49,77860.0,5209856.0,,42658630,14.454166666666667,19.8303317535545,23.03758865248227,25.379166666666663,27.50177032357739,15.985992217898833,19.84084507042253,18.85,24.406382978723403,28.130434782608692
17,2007-01-18,147445422.17000002,152586766.17000002,71120.0,5342592.0,130128.0,42658630,15.616666666666667,20.30193236714976,23.305303030303037,25.558333333333334,27.70434782608696,16.28740458015267,18.86388888888889,18.972847682119205,24.197916666666668,28.129166666666663
18,2007-01-19,147281828.09000006,152658280.09000006,66460.0,5442912.0,,42658630,15.008333333333333,20.331100478468898,21.517355371900827,25.23913043478261,26.883333333333336,15.703065134099615,18.629166666666663,18.968243243243244,24.160416666666663,28.325
19,2007-01-20,138962203.30000004,144372707.30000004,34200.0,5444704.0,,42658630,14.658333333333331,20.06325581395349,21.43719008264463,25.23333333333333,26.98333333333333,14.907307692307691,19.92361111111111,18.847619047619048,24.31875,27.95833333333333
20,2007-01-21,124881081.3500001,130382205.3500001,11420.0,5512544.0,,42658630,14.633333333333333,20.21361502347418,22.255,25.454166666666666,27.695833333333336,15.340996168582375,20.42361111111111,18.88726114649681,24.59583333333333,27.691666666666663
21,2007-01-22,146142695.3400002,151397119.3400002,171720.0,5426144.0,,42658630,16.304166666666667,21.21682242990654,22.66324786324786,25.59130434782609,27.941666666666663,16.762737642585552,20.419718309859157,19.83875,24.67708333333333,28.225
22,2007-01-23,148620775.51000008,153997237.51000008,21490.0,5397952.0,,42658630,15.8625,20.720627802690583,23.014049586776856,25.541666666666668,27.579166666666666,16.324045801526715,21.352777777777774,19.453846153846158,24.75208333333333,27.95
23,2007-01-24,148677310.80999997,153666804.57,42890.0,5033319.33,935.57,42658630,15.829166666666667,20.92669491525424,23.10333333333333,25.82608695652174,27.675,16.3078125,21.258333333333333,20.00191082802548,25.289361702127657,28.266666666666666
24,2007-01-25,148957833.47000012,153915419.94000012,37850.0,4995436.47,,42658630,15.145833333333334,19.393805309734518,21.074166666666667,26.195833333333336,26.95,16.579847908745247,21.538888888888888,19.333132530120483,25.672916666666666,28.4375
25,2007-01-26,147667793.25000006,148624714.20000005,49140.0,1009857.2899999999,3796.3400000000006,42658630,14.120833333333332,19.01860465116279,20.896610169491527,25.4875,27.64090909090909,15.95340909090909,20.730555555555554,17.551973684210527,24.291666666666668,27.64583333333333
26,2007-01-27,139264273.1600001,139010234.46000007,300060.0,204453.48000000004,158432.18,42658630,15.629166666666668,19.986046511627908,22.15206611570248,25.883333333333336,27.35833333333333,16.359469696969697,20.961111111111112,19.030666666666665,24.570212765957447,28.066666666666663
27,2007-01-28,122983962.30000012,122043553.28000012,640700.0,107925.15,407634.17000000004,42658630,14.858333333333334,21.26883720930233,22.960330578512394,26.27083333333333,28.14583333333333,15.912927756653994,21.88611111111111,19.38164556962025,25.579166666666666,28.058333333333334
28,2007-01-29,145958159.40000024,146203042.08000022,74940.0,324881.39,5058.71,42658630,14.85,21.062962962962963,23.83076923076923,26.25,27.879166666666663,15.79242424242424,22.08428571428572,20.2,26.210416666666664,28.09583333333333
29,2007-01-30,149468669.3500001,152748804.0500001,44760.0,3324894.7,,42658630,15.066666666666668,20.844978165938866,23.50979020979021,26.741666666666664,28.65833333333333,15.796969696969697,21.08055555555556,19.565605095541404,24.754166666666663,28.508333333333336
30,2007-01-31,148781357.34999993,153257149.34999993,10320.0,4486112.0,,42658630,14.225,20.26455696202532,23.84758620689655,26.366666666666664,27.97083333333333,15.912598425196853,22.216666666666665,20.066666666666663,25.791666666666668,28.425
31,2007-02-01,149845918.12999988,154988800.12999988,16830.0,5159712.0,,42658630,15.775,20.42403433476395,24.04965034965035,26.525,28.27083333333333,16.01828793774319,21.9,20.368181818181817,25.017391304347825,27.27083333333333
32,2007-02-02,149843831.50000003,154107653.47000003,556580.0,4837505.7,17103.73,42658630,14.258333333333333,21.411489361702127,23.960689655172416,26.391666666666666,27.758333333333336,16.00793650793651,21.852777777777774,19.91948051948052,26.41025641025641,26.604166666666668
33,2007-02-03,140223082.35999998,143174558.35,374220.0,3325695.99,,42658630,13.895652173913044,20.437552742616035,23.92753623188406,26.766666666666666,27.804166666666664,15.86972111553785,21.45633802816901,19.519375,25.391666666666666,26.929166666666664
34,2007-02-04,124258480.72999993,127293098.76999994,267310.0,3301928.04,,42658630,13.279166666666669,19.974468085106384,23.65,26.820833333333336,27.8875,15.465853658536584,21.384722222222223,19.004907975460124,25.810638297872337,26.08333333333333
