,Fecha,Demanda Energia SIN kWh,Generación kWh,Demanda No Atendida kWh,Exportaciones kWh,Importaciones kWh,year,month,day,Población,Precipitacion (mm),Temperatura
1661,2009-07-20,131066386.18999994,132632226.89999993,151520.0,1734755.52,17394.81,2009,7,20,43608630,0.0231800766283524,22.66852631578947
1662,2009-07-21,153854787.04000008,155198660.86000007,36420.0,1399202.64,18908.82,2009,7,21,43608630,0.0243399871216999,22.50230849947534
1663,2009-07-22,154794433.42999992,156054560.5799999,229000.0,1497086.23,7959.08,2009,7,22,43608630,0.0472430668841761,22.69947201689546
1664,2009-07-23,156227447.68999985,157552675.46999985,81740.0,1417434.09,10466.31,2009,7,23,43608630,0.0190445655658865,23.01606591143151
1665,2009-07-24,158447007.5099999,167363107.5699999,80250.0,8996350.06,,2009,7,24,43608630,0.0166075459529184,23.60628865979381
1666,2009-07-25,149203157.08999994,155180246.48999995,209140.0,6195188.97,8959.57,2009,7,25,43608630,0.0158745554477853,23.80498981670061
1667,2009-07-26,132407510.62000006,134296912.85000005,274110.0,2179527.9400000004,16015.71,2009,7,26,43608630,0.0092708677004289,24.01366006256517
1668,2009-07-27,156827326.38000003,163958987.87000003,33730.0,7165391.49,,2009,7,27,43608630,0.0131179321486268,23.75799180327869
1669,2009-07-28,159404643.04999983,163882706.35999984,48870.0,4528139.409999999,1206.1,2009,7,28,43608630,0.0056315622017181,23.990060851926977
1670,2009-07-29,158273967.83999997,160775853.04999998,90690.0,2598331.2399999998,5756.029999999999,2009,7,29,43608630,0.0118686086148125,23.368951612903224
1671,2009-07-30,156199391.1799999,159352157.52999988,228470.0,3387445.8499999996,6209.499999999999,2009,7,30,43608630,0.019301110385369,22.76478260869565
1672,2009-07-31,156119689.79999995,159434791.35999995,8620.0,3327744.8699999996,4023.31,2009,7,31,43608630,0.0346964064436183,23.16883910386965
1673,2009-08-01,145948076.3899999,149726495.4499999,226630.0,4009433.56,4384.5,2009,8,1,43608630,0.039698018244731,23.81428571428572
1674,2009-08-02,130992400.97000003,132100244.91000003,355900.0,1477836.14,14092.2,2009,8,2,43608630,0.0122197663403852,24.260390946502056
1675,2009-08-03,157102043.49999994,163855431.66999996,75510.0,6831142.74,2244.5699999999997,2009,8,3,43608630,0.0023427471116816,24.48280123583934
1676,2009-08-04,159373176.38999987,161065316.41999987,61190.0,1762938.7,9608.67,2009,8,4,43608630,0.0276502363268062,24.261075268817205
1677,2009-08-05,158610747.9500002,159291466.34000018,74780.0,1481000.0,725501.6100000001,2009,8,5,43608630,0.0335420098846787,23.473297872340428
1678,2009-08-06,156282332.55999994,158016501.60999992,64180.0,1821392.7,23043.65,2009,8,6,43608630,0.0591338326278085,22.46687565308255
1679,2009-08-07,137615651.01999998,145293438.29999998,,7677787.279999999,,2009,8,7,43608630,0.0658948064836255,22.48227848101266
1680,2009-08-08,142597980.42000005,149225844.45000005,41400.0,6671683.3100000005,2419.28,2009,8,8,43608630,0.0238095238095238,22.76088794926004
1681,2009-08-09,127190800.88999997,132903820.55999997,162820.0,5877681.75,1842.08,2009,8,9,43608630,0.0346502590673575,23.05742677824268
1682,2009-08-10,152249411.0299999,153735438.98999992,10810.0,1529126.6,32288.640000000003,2009,8,10,43608630,0.0188660141748228,23.433480176211454
1683,2009-08-11,157786046.12999994,161737702.30999994,38290.0,3990054.53,108.35,2009,8,11,43608630,0.0151495016611295,23.673717948717947
1684,2009-08-12,158156407.88999996,159529753.24999994,45070.0,1429226.88,10811.520000000002,2009,8,12,43608630,0.0177740863787375,23.74245577523413
1685,2009-08-13,159474790.20999992,160993754.10999992,181490.0,2265840.1900000004,565386.29,2009,8,13,43608630,0.0177814029363784,23.82632719393283
1686,2009-08-14,157067736.95000014,161096642.40000013,179540.0,4217051.39,8605.94,2009,8,14,43608630,0.0595758564437194,22.939328277356445
1687,2009-08-15,148142371.12,152562794.28,185910.0,4609895.3100000005,3562.1499999999996,2009,8,15,43608630,0.0559500328731097,23.503036876355747
1688,2009-08-16,128740218.89999986,132140399.70999986,164370.0,3564550.8100000005,,2009,8,16,43608630,0.0423533289386947,22.717339149400217
1689,2009-08-17,131456898.19000004,139234352.55000004,145360.0,7922814.36,,2009,8,17,43608630,0.0187892821700297,22.785570469798657
1690,2009-08-18,153355220.47999975,162782154.31999975,91290.0,9518223.84,,2009,8,18,43608630,0.0854971919392137,23.198081264108357
1691,2009-08-19,157156722.5300001,163069092.1400001,57460.0,5971485.9,1656.29,2009,8,19,43608630,0.0433060556464811,23.585907553551294
1692,2009-08-20,158170557.8099999,161699666.0099999,22120.0,3551334.53,106.33,2009,8,20,43608630,0.0394957983193277,23.05675029868578
1693,2009-08-21,157596601.06000006,163485430.84000006,63520.0,5953516.58,1166.8,2009,8,21,43608630,0.0483750846310088,22.674654377880184
1694,2009-08-22,149545564.1800001,152873087.0900001,438960.0,3769059.98,2577.07,2009,8,22,43608630,0.010140660778541,23.90120879120879
1695,2009-08-23,132834605.66000012,136772282.4800001,104050.0,4041726.82,,2009,8,23,43608630,0.0276782806903288,23.593141592920357
1696,2009-08-24,156444785.0899999,161746619.79999992,191110.0,5492944.710000001,,2009,8,24,43608630,0.0373975745657161,23.30588235294118
1697,2009-08-25,158912676.80999988,166263582.6699999,34880.0,7385785.86,,2009,8,25,43608630,0.0202450032237266,24.066776315789475
1698,2009-08-26,160290641.22000006,167263608.21000007,58520.0,7031486.99,,2009,8,26,43608630,0.0067899266815428,24.07617486338798
1699,2009-08-27,160553114.30999997,166544601.26999998,246760.0,6238246.959999999,,2009,8,27,43608630,0.0025231555413605,24.443674367436746
1700,2009-08-28,160639721.81000018,166519907.27000016,62740.0,5945530.92,2605.46,2009,8,28,43608630,0.0145125436646554,24.28482532751092
1701,2009-08-29,149331024.15,152769169.62,44810.0,3485872.7300000004,2917.26,2009,8,29,43608630,0.04281098546042,23.502222222222223
1702,2009-08-30,130695882.61999987,130525940.98999988,306230.0,234715.83,98427.46,2009,8,30,43608630,0.0308837811589511,23.26732456140351
1703,2009-08-31,155117894.52999994,156617445.14999995,33730.0,1545959.71,12679.09,2009,8,31,43608630,0.0237832576249188,23.872307692307693
1704,2009-09-01,157931250.99000004,163171546.15000004,39330.0,5282569.990000001,2944.83,2009,9,1,43608630,0.0019255455712451,24.23369330453564
1705,2009-09-02,160324578.45999998,166842695.82999998,52160.0,6572018.800000001,1741.43,2009,9,2,43608630,0.0154092071611253,24.597948164146867
1706,2009-09-03,162329753.17000002,169137479.12,27700.0,6838073.72,2647.77,2009,9,3,43608630,0.0228397044651461,24.38346368715084
1707,2009-09-04,160522607.77000004,164436556.38000003,48460.0,3967426.1999999993,5017.59,2009,9,4,43608630,0.0213346166185434,24.06806342015855
1708,2009-09-05,152345512.04000008,156462631.26000008,101280.0,4224465.75,6066.530000000001,2009,9,5,43608630,0.0126166720308979,24.90728699551569
1709,2009-09-06,136122683.31999996,141425922.12999997,76000.0,5380666.590000001,1427.78,2009,9,6,43608630,0.0003810733566211,25.458666666666662
1710,2009-09-07,161283323.85,167713938.95,331420.0,6765332.839999999,3297.74,2009,9,7,43608630,0.0027170518425983,24.63170189098999
1711,2009-09-08,162337572.31,170684259.12,65080.0,8414233.12,2466.31,2009,9,8,43608630,0.0105346409364125,24.75432098765432
1712,2009-09-09,161047302.92000014,164797774.77000013,295890.0,4051122.23,4760.38,2009,9,9,43608630,0.048526148969889,24.21063596491228
1713,2009-09-10,162689995.0999998,165740131.14999977,23900.0,3083481.2299999995,9445.179999999998,2009,9,10,43608630,0.0229435865111881,24.32484076433121
1714,2009-09-11,162778316.02000004,166731163.24000004,1812290.0,5766862.74,1725.52,2009,9,11,43608630,0.0239021329987452,24.02583783783784
1715,2009-09-12,151077445.10999998,155178617.89999998,2137400.0,6240374.63,1801.84,2009,9,12,43608630,0.0610496364211191,23.540983606557376
1716,2009-09-13,134519872.94999996,140440263.77999997,479500.0,6400464.27,573.44,2009,9,13,43608630,0.0187575150300601,23.187175572519084
1717,2009-09-14,160433644.59000003,168068533.83000004,65310.0,7700199.239999999,,2009,9,14,43608630,0.0176408450704225,24.696301188903565
1718,2009-09-15,159730763.19999996,165367743.09999996,1328670.0,6965650.0,0.1,2009,9,15,43608630,0.0762951334379905,22.96167728237792
1719,2009-09-16,157259178.15000015,163923161.15000015,1611140.0,8275123.0,,2009,9,16,43608630,0.0752522068095838,22.454820627802693
1720,2009-09-17,156143702.13000003,162172322.13000003,1399650.0,7428270.0,,2009,9,17,43608630,0.0900409706901985,22.631200897867565
1721,2009-09-18,159230735.9,167064359.70000002,9100.0,7842723.8,,2009,9,18,43608630,0.0109519261381725,23.85589569160998
1722,2009-09-19,151647920.77000004,159372036.77000004,119220.0,7843336.0,,2009,9,19,43608630,0.0252048508685676,24.39877913429523
1723,2009-09-20,133994688.03999986,141451008.52999985,381390.0,7837710.49,,2009,9,20,43608630,0.0151797603195739,24.03138602520046
1724,2009-09-21,157418271.20999998,165711564.70999998,603460.0,8896753.5,,2009,9,21,43608630,0.021778829895164,24.388051044083525
1725,2009-09-22,159478424.63000005,170234540.51000005,50720.0,10806835.879999999,,2009,9,22,43608630,0.0173927958833619,23.40012531328321
1726,2009-09-23,160725840.93,169390238.42000002,149920.0,8814317.489999998,,2009,9,23,43608630,0.0201980198019802,24.32676371780515
1727,2009-09-24,162227732.36999986,170296291.76999986,204190.0,8333670.789999999,60921.39,2009,9,24,43608630,0.0374130297280202,24.59272529858849
1728,2009-09-25,164535155.93000007,172414325.93000007,857820.0,8736990.0,,2009,9,25,43608630,0.0047047371836469,24.34121546961326
1729,2009-09-26,153104709.86000025,160934159.47000024,280780.0,8110229.609999999,,2009,9,26,43608630,0.0165247555976032,24.22876254180602
1730,2009-09-27,135070671.12000015,143625255.53000015,296230.0,8850814.41,,2009,9,27,43608630,0.0288931176657151,24.39082872928177
1731,2009-09-28,158420821.81999993,166852095.72999993,81760.0,8513033.91,,2009,9,28,43608630,0.0219373219373219,23.75601799775028
1732,2009-09-29,162422815.57999992,170721456.66999993,30030.0,8329604.49,933.4,2009,9,29,43608630,0.0142629227823867,24.856614349775786
1733,2009-09-30,163790214.67000005,169743938.83000004,57890.0,6012289.89,675.73,2009,9,30,43608630,0.0086007702182284,24.825224215246635
1734,2009-10-01,162609984.29999995,170225490.17999995,12250.0,7627755.88,,2009,10,1,43608630,0.01429930247305,24.40400444938821
1735,2009-10-02,161338479.97999996,165597739.91999996,196660.0,4455919.94,,2009,10,2,43608630,0.0146144278606965,23.948788546255507
1736,2009-10-03,149132092.5899999,151644429.36999992,247410.0,2761413.59,1666.81,2009,10,3,43608630,0.0344667697063369,22.9975
1737,2009-10-04,131378486.68,133695452.31,28030.0,2344995.630000001,,2009,10,4,43608630,0.0078564800494896,23.716739606126914
1738,2009-10-05,157680081.91000003,159830744.85000002,49700.0,2201824.0199999996,1461.08,2009,10,5,43608630,0.0113430975381738,24.01957730812013
1739,2009-10-06,161858465.46999997,164230410.54999998,33450.0,2411303.03,5907.95,2009,10,6,43608630,0.0053668890236506,24.766630785791172
1740,2009-10-07,162450666.57000014,165827268.73000014,82190.0,3463132.48,4340.32,2009,10,7,43608630,0.0205601527689369,24.13788395904437
1741,2009-10-08,161770035.31,164413402.25,20900.0,2666595.0700000003,2328.13,2009,10,8,43608630,0.0206315144083384,23.892486772486773
1742,2009-10-09,162765293.34,164581393.06,30680.0,1851589.71,4809.99,2009,10,9,43608630,0.0168914776210913,24.618336886993603
1743,2009-10-10,153480220.4300001,154989471.5800001,18580.0,1529706.0399999998,1874.89,2009,10,10,43608630,0.0298378378378378,23.187534246575343
1744,2009-10-11,132488429.59000002,133630171.38000001,103290.0,1251856.3499999999,6824.56,2009,10,11,43608630,0.0361093847110006,22.94336569579288
1745,2009-10-12,132164038.77999997,134151967.72999997,332990.0,2324706.65,3787.7,2009,10,12,43608630,0.019539494723377,22.639324618736385
1746,2009-10-13,156078455.06000006,158392875.50000006,114450.0,2429107.7800000003,237.34,2009,10,13,43608630,0.0277741726151849,22.792912513842747
1747,2009-10-14,156208078.60000014,158929213.16000015,92230.0,2817264.6100000003,3900.05,2009,10,14,43608630,0.0665699548678272,22.28530066815145
1748,2009-10-15,153977045.12000006,156175646.37000006,56490.0,2259847.88,4756.63,2009,10,15,43608630,0.0526041666666666,22.02427071178529
1749,2009-10-16,156348295.87000003,158283162.43000004,137360.0,2072226.56,,2009,10,16,43608630,0.0290494058786741,23.12838137472284
1750,2009-10-17,148939255.08999997,151378576.64,31340.0,2472254.25,1592.6999999999998,2009,10,17,43608630,0.015435606060606,23.838633818589027
1751,2009-10-18,132472744.09000003,134073992.69000003,134200.0,1739729.55,4280.95,2009,10,18,43608630,0.0588654680719156,23.58
1752,2009-10-19,154060872.37000015,156055556.43000016,121740.0,2118693.7399999998,2269.68,2009,10,19,43608630,0.0491373801916932,22.768886462882094
1753,2009-10-20,156253305.02999997,157431420.89999998,84290.0,1273386.4700000002,10980.6,2009,10,20,43608630,0.0166772959183673,22.708260869565216
1754,2009-10-21,157031602.32999998,158219203.71999997,44880.0,1261180.45,28699.06,2009,10,21,43608630,0.0178548695098663,23.250802139037432
1755,2009-10-22,156689179.71999994,158279758.63999993,57640.0,1648218.9199999997,,2009,10,22,43608630,0.030499840815027,23.315565031982945
1756,2009-10-23,158844849.07000002,160949632.99,208430.0,2314139.39,925.47,2009,10,23,43608630,0.0120782087669504,23.477616580310883
1757,2009-10-24,148315882.5199998,151783719.9799998,133150.0,3600987.46,,2009,10,24,43608630,0.0572851805728518,22.56831983805668
1758,2009-10-25,131777358.24999997,134847587.15999997,154050.0,3224278.91,,2009,10,25,43608630,0.0159452577975811,23.30998980632008
1759,2009-10-26,156834088.29999998,158297573.95999998,17170.0,1480655.66,,2009,10,26,43608630,0.0011306532663316,24.256325301204814
1760,2009-10-27,160443932.03,164425892.36,403360.0,4385320.33,,2009,10,27,43608630,0.0004106127605811,23.57168857431749
1761,2009-10-28,159038734.02,162676676.82000002,111110.0,3749052.8,,2009,10,28,43608630,0.004928,23.260518444666
1762,2009-10-29,160563906.9900001,162771874.54000008,109800.0,2318417.3899999997,649.84,2009,10,29,43608630,0.0745790689996698,23.39572564612326
1763,2009-10-30,158129076.5100001,159877388.7900001,121000.0,1870025.13,712.85,2009,10,30,43608630,0.0262830990519777,22.621943573667718
1764,2009-10-31,146182741.12000006,145726525.89000005,2175920.0,1721427.88,1723.11,2009,10,31,43608630,0.012039312039312,22.514719626168223
1765,2009-11-01,128314792.52999996,129845860.76999995,33090.0,1565928.61,1770.37,2009,11,1,43608630,0.0164311878597592,22.81451942740286
1766,2009-11-02,131413045.4300001,133541347.75000009,234770.0,2364248.5699999994,1176.25,2009,11,2,43608630,0.0729841748304446,23.2438036809816
1767,2009-11-03,154250869.2,156281495.01,75510.0,2106528.5300000003,392.72,2009,11,3,43608630,0.0341368919500645,23.17598736176935
1768,2009-11-04,157592162.24999997,159728291.46999997,117540.0,2257514.9600000004,3845.74,2009,11,4,43608630,0.0305887032617342,23.824965893588
1769,2009-11-05,158322583.15999994,160657853.11999995,53610.0,2388879.96,,2009,11,5,43608630,0.0914981273408239,23.26067415730337
1770,2009-11-06,157364261.41000003,159596665.27000004,191100.0,2423503.8600000003,,2009,11,6,43608630,0.0559111111111111,23.15419463087248
1771,2009-11-07,149410299.51999998,151528358.6,82650.0,2208752.87,8043.79,2009,11,7,43608630,0.0462298025134649,23.58220858895705
1772,2009-11-08,134537075.7499999,137144628.7899999,231780.0,2839333.04,,2009,11,8,43608630,0.0482827277252364,23.4190990990991
1773,2009-11-09,157463904.24999994,159448085.02999994,37140.0,2040417.74,19096.96,2009,11,9,43608630,0.0093805943430003,23.64081871345029
1774,2009-11-10,161074769.52999997,162668977.09999996,221080.0,1824283.5699999996,8996.0,2009,11,10,43608630,0.0509204584925321,24.083700440528634
1775,2009-11-11,161784002.22000003,164600921.47000003,186510.0,3003429.2500000005,,2009,11,11,43608630,0.0150790979468192,23.70806451612903
1776,2009-11-12,161784765.9700002,164375719.9300002,50920.0,2656000.2899999996,14126.33,2009,11,12,43608630,0.0220682663061845,23.36339193381593
1777,2009-11-13,161609066.68999994,163063168.96999994,16590.0,1485392.32,14700.04,2009,11,13,43608630,0.0616660656328885,22.755336426914152
1778,2009-11-14,151079411.21999994,154215985.85999995,69200.0,3207805.02,2030.38,2009,11,14,43608630,0.0047188106011635,23.058280922431862
1779,2009-11-15,133688730.43000002,137978778.34000003,47920.0,4340156.609999999,2188.7,2009,11,15,43608630,0.0069180327868852,23.544312026002167
1780,2009-11-16,137555770.79999998,142124921.36999997,146450.0,4715600.569999999,,2009,11,16,43608630,0.0085777777777777,23.539741518578357
1781,2009-11-17,158939682.96,162017378.26000002,89200.0,3166895.36,0.06,2009,11,17,43608630,0.0364301075268817,23.245727136431785
1782,2009-11-18,160853108.59999993,164083348.59999993,89580.0,3319820.0,,2009,11,18,43608630,0.027039627039627,23.690983606557374
1783,2009-11-19,162735522.0600002,165960191.4700002,114580.0,3339249.41,,2009,11,19,43608630,0.0394211169995923,24.40712025316456
1784,2009-11-20,164001397.89,165084048.98,47450.0,1131174.84,1073.75,2009,11,20,43608630,0.0070320077594568,24.923481116584565
1785,2009-11-21,156089783.56999993,159293080.10999992,61040.0,3264336.54,,2009,11,21,43608630,0.0023819136051675,24.848275862068967
1786,2009-11-22,139157421.47000006,139606791.71000007,576810.0,1026180.2399999999,,2009,11,22,43608630,0.0107584363514868,24.25945652173913
1787,2009-11-23,160233476.6099999,161121874.1299999,54090.0,942487.52,,2009,11,23,43608630,0.0213581599123767,24.28251497005988
1788,2009-11-24,162989251.30000013,163775298.99000013,62920.0,857868.84,8901.15,2009,11,24,43608630,0.0183742911153119,23.835800970873787
1789,2009-11-25,163590917.97000012,163522186.0800001,59200.0,6055.88,15587.77,2009,11,25,43608630,0.0485142857142857,24.54053497942387
1790,2009-11-26,164195798.43999988,163998622.0799999,177830.0,940.12,20286.480000000003,2009,11,26,43608630,0.0310173697270471,24.86459412780656
1791,2009-11-27,164457898.07000005,164349657.17000005,95020.0,3681.2,16902.1,2009,11,27,43608630,0.0184367034834324,24.596808510638297
1792,2009-11-28,154487501.00000006,154325667.59000006,140500.0,3048.28,24381.69,2009,11,28,43608630,0.0445403539059128,24.22409638554217
1793,2009-11-29,137713333.98999992,137637436.15999994,54260.0,13943.84,35581.67,2009,11,29,43608630,0.0533076074972436,25.156962025316453
1794,2009-11-30,160862932.60000005,160813539.21000004,37870.0,10635.7,22159.09,2009,11,30,43608630,0.0090038314176245,24.426775956284157
1795,2009-12-01,163819777.92999995,164400167.57999995,12060.0,615608.1000000001,23158.45,2009,12,1,43608630,0.2320921985815603,24.015270935960597
1796,2009-12-02,162946089.2699999,163821409.1999999,22280.0,909235.25,11635.319999999998,2009,12,2,43608630,0.0475770925110132,23.94136690647482
1797,2009-12-03,165286381.62000006,166159183.71000004,65290.0,948479.64,10387.55,2009,12,3,43608630,0.169242658423493,23.594076655052262
1798,2009-12-04,167073811.78999987,168604423.21999988,60300.0,1598311.9,7400.470000000001,2009,12,4,43608630,0.0266937669376693,23.7664
1799,2009-12-05,158524327.46,160885491.84,36480.0,2397644.38,,2009,12,5,43608630,0.0025039123630672,25.257971014492757
1800,2009-12-06,142909318.35000002,145220606.35000002,26360.0,2337648.0,,2009,12,6,43608630,0.0151651651651651,24.360185185185188
1801,2009-12-07,160575745.40000007,162860209.81000006,106760.0,2391224.41,,2009,12,7,43608630,0.0595903165735568,23.01368078175896
1802,2009-12-08,143228063.78,143228206.60999998,13290.0,30275.2,16842.37,2009,12,8,43608630,0.0092805755395683,21.96514745308311
1803,2009-12-09,163858253.52000004,163820394.16000006,21960.0,2676.77,18576.13,2009,12,9,43608630,0.002232746955345,21.92421875
1804,2009-12-10,164239234.26000002,164202353.82000002,15560.0,1207.6200000000001,22528.060000000005,2009,12,10,43608630,0.001787310098302,21.76344410876133
1805,2009-12-11,165257727.31999987,165183347.68999988,57800.0,3856.63,20436.260000000002,2009,12,11,43608630,0.0064192577733199,22.36070287539936
1806,2009-12-12,155116319.70000005,155085362.68000007,44080.0,27028.15,13905.170000000002,2009,12,12,43608630,0.0330068560235063,22.545871559633028
1807,2009-12-13,139296678.55000016,139285833.53000018,35320.0,45036.45999999999,20561.48,2009,12,13,43608630,0.0034217279726261,21.882215743440234
1808,2009-12-14,161777509.0199999,161569926.89999992,166740.0,21899.8,62741.92,2009,12,14,43608630,0.0047553411440385,21.93472906403941
1809,2009-12-15,163596202.71000016,163620817.52000016,42060.0,74059.28999999998,7384.48,2009,12,15,43608630,0.0064290260980267,23.285787671232875
1810,2009-12-16,163657998.98000002,163690056.34000003,48800.0,80857.36,,2009,12,16,43608630,0.0119675456389452,23.3898916967509
1811,2009-12-17,164094476.54000014,164534762.77000013,100320.0,546631.47,6025.24,2009,12,17,43608630,0.0082083662194159,23.25586592178771
1812,2009-12-18,162158577.14999998,162651268.85,31410.0,559803.6799999999,35701.98000000001,2009,12,18,43608630,0.0047698744769874,22.852156862745097
1813,2009-12-19,152343365.35,152253128.95,79470.0,21353.82,32120.219999999998,2009,12,19,43608630,0.0253623188405797,21.9959595959596
1814,2009-12-20,136882795.03999996,136808429.04999995,27960.0,21405.48,67811.47000000002,2009,12,20,43608630,0.0105676855895196,22.41022044088177
1815,2009-12-21,155902563.96999997,156347034.23999998,42650.0,534883.43,47763.16000000001,2009,12,21,43608630,0.0094961240310077,22.655486542443064
1816,2009-12-22,156931476.33000007,157561804.80000007,45120.0,683997.89,8549.42,2009,12,22,43608630,0.0047321428571428,22.516935483870967
1817,2009-12-23,155450920.7599999,156142084.3199999,49380.0,756863.4099999999,16319.849999999999,2009,12,23,43608630,0.0430794886047804,22.61468189233279
1818,2009-12-24,144606685.21999994,145622990.75999996,7700.0,1028054.61,4049.07,2009,12,24,43608630,0.0271600803750837,23.161376673040152
1819,2009-12-25,122613303.17999999,122580634.13999999,21170.0,5769.89,17268.929999999997,2009,12,25,43608630,0.0498657718120805,23.017238095238092
1820,2009-12-26,135707645.53000006,137434598.28000006,53390.0,1785360.31,5017.5599999999995,2009,12,26,43608630,0.0218525179856115,22.39104294478528
1821,2009-12-27,131457125.08000004,133156380.45000005,59900.0,1767069.42,7914.049999999999,2009,12,27,43608630,0.0162541254125412,23.044132029339853
1822,2009-12-28,148500109.95000005,151088592.92000005,34370.0,2622852.9699999997,,2009,12,28,43608630,0.0119746233148295,21.82014563106796
1823,2009-12-29,149839972.05,152291038.05,38470.0,2489536.0,,2009,12,29,43608630,0.0044275337253545,23.01544401544401
1824,2009-12-30,147848800.86999995,147731943.93999994,142410.0,43807.01000000001,18253.94,2009,12,30,43608630,0.0031994554118447,23.293507751937987
1825,2009-12-31,135670939.15000004,135646144.17000005,11340.0,9396.05,22851.03,2009,12,31,43608630,0.0027387880862718,23.21174168297456
1826,2010-01-01,115437747.1900001,115419084.4600001,1350.0,4536.91,21849.640000000003,2010,1,1,44086292,0.0067291016302462,23.044985394352484
1827,2010-01-02,127695172.78999999,127681194.77999999,9450.0,12551.38,17079.39,2010,1,2,44086292,0.0031227038941954,23.083530678148545
1828,2010-01-03,123659352.78000009,123637778.44000009,13660.0,9118.35,17032.69,2010,1,3,44086292,0.0037049861495844,23.11305201177625
1829,2010-01-04,144491723.49000004,145957458.99000004,40460.0,1513370.1,7174.6,2010,1,4,44086292,0.0134843205574912,23.188055281342542
1830,2010-01-05,149124817.1400001,152148029.0900001,34440.0,3057651.95,,2010,1,5,44086292,0.0077537437603993,23.10859073359073
1831,2010-01-06,150325131.24,152926226.76000002,12850.0,2613945.52,,2010,1,6,44086292,0.0016876240900066,23.141825095057037
1832,2010-01-07,151064033.74999994,152048390.65999994,33120.0,1020144.8400000001,2667.93,2010,1,7,44086292,0.001338688085676,23.520172910662826
1833,2010-01-08,152649821.37,153802418.56,22450.0,1176894.46,1847.27,2010,1,8,44086292,0.0051787351054078,23.668774193548387
1834,2010-01-09,145537983.67999998,146497117.18999997,19500.0,978633.5099999999,,2010,1,9,44086292,0.0519496855345911,21.722274881516583
1835,2010-01-10,129009317.77,129760723.42999999,235370.0,988750.3200000002,1974.66,2010,1,10,44086292,0.0723713646532438,21.945701357466064
1836,2010-01-11,130973485.78,131928440.12,48780.0,1003734.34,,2010,1,11,44086292,0.0039908779931584,22.05221238938053
1837,2010-01-12,150842496.75000003,151996822.10000002,215300.0,1374970.9,5345.549999999999,2010,1,12,44086292,0.0013262599469496,24.033405172413797
1838,2010-01-13,155033576.12999988,156019476.4199999,41420.0,1033257.05,5936.759999999999,2010,1,13,44086292,0.0035670855289825,24.61580976863753
1839,2010-01-14,156953204.15000013,157980697.78000012,8600.0,1038218.6,2124.9700000000003,2010,1,14,44086292,0.0002722940776038,23.657823129251703
1840,2010-01-15,157550298.72000012,158364605.96000013,136020.0,956329.1099999999,6001.87,2010,1,15,44086292,0.0077238550922761,23.542521994134898
1841,2010-01-16,149669459.43000016,150636840.61000016,78990.0,1046371.18,,2010,1,16,44086292,0.001071155317521,24.46486784140969
1842,2010-01-17,133874813.79000004,135182258.49000004,37560.0,1345004.7,,2010,1,17,44086292,0.003197987782968,23.98238866396761
1843,2010-01-18,155022661.23000005,156422231.43000004,22380.0,1421950.2000000002,,2010,1,18,44086292,0.000177116542685,23.937363726461843
1844,2010-01-19,157750236.1100001,160041939.9500001,33600.0,2325303.84,,2010,1,19,44086292,0.0062652279846849,23.926865671641792
1845,2010-01-20,158890777.39999992,160556161.73999992,124330.0,1789714.34,,2010,1,20,44086292,0.0007125890736342,24.09063444108761
1846,2010-01-21,160296844.35,161290139.92999998,328850.0,1333875.6700000002,11730.09,2010,1,21,44086292,6.745362563237774e-05,24.22018072289157
1847,2010-01-22,159933531.28999996,160958263.07999995,126790.0,1151521.79,,2010,1,22,44086292,0.0021016949152542,23.78363636363636
1848,2010-01-23,151325027.2200001,153431831.2400001,78720.0,2185524.02,,2010,1,23,44086292,0.0132513181019332,23.526091370558376
1849,2010-01-24,134286132.27000004,136348148.16000003,98270.0,2160285.89,,2010,1,24,44086292,0.0013738551207327,23.601881720430107
1850,2010-01-25,156165213.95999995,159214245.47999996,43410.0,3092441.52,,2010,1,25,44086292,0.0085056704469646,22.93545183714002
1851,2010-01-26,157789762.46000013,159101189.65000013,34380.0,1357208.96,11401.77,2010,1,26,44086292,0.0055308979173779,22.96199596774193
1852,2010-01-27,158590339.18000013,159161835.2900001,241380.0,821725.72,8849.61,2010,1,27,44086292,0.0080350877192982,23.756813417190777
1853,2010-01-28,158947025.77999997,159682678.23,85840.0,833475.12,11982.67,2010,1,28,44086292,0.0250345781466113,23.42469387755102
1854,2010-01-29,159202040.25000024,161060391.27000025,147560.0,2005911.0199999998,,2010,1,29,44086292,0.0041417761847869,24.520349563046192
1855,2010-01-30,150170751.06000012,151781418.22000012,13340.0,1628044.73,4037.57,2010,1,30,44086292,0.0012140131807145,24.163275686673447
1856,2010-01-31,134677737.0800001,136584868.66000012,61040.0,1971565.08,3393.5,2010,1,31,44086292,0.0018967334035827,24.716717635066257
1857,2010-02-01,158565864.8900001,159308795.9900001,104730.0,847661.1,,2010,2,1,44086292,0.0003673769287288,24.016522678185744
1858,2010-02-02,160940604.45,162195574.26999998,38070.0,1293039.82,,2010,2,2,44086292,0.0001899696048632,25.14340991535671
1859,2010-02-03,162894343.76000002,163663313.99,54650.0,824777.8899999999,1157.66,2010,2,3,44086292,0.0008196721311475,22.825331125827816
1860,2010-02-04,165373311.84,166239646.33,28920.0,900583.97,5329.48,2010,2,4,44086292,0.0032314717246224,24.686442516268983
1861,2010-02-05,165933199.49999997,165861053.64999995,316070.0,265913.50999999995,21989.359999999997,2010,2,5,44086292,0.009069130732375,24.438351983723297
